%frequency sig_1.db sig_1.deg sig_2.db sig_2.deg sig_3.db sig_3.deg
9.66017479952  -640 0  -640 0  -640 0
9.7946966707  -640 0  -640 0  -640 0
9.93109181375  -640 0  -640 0  -640 0
10.0693863148  -640 0  -640 0  -640 0
10.2096066231  -640 0  -640 0  -640 0
10.3517795563  -640 0  -640 0  -640 0
10.4959323056  -640 0  -640 0  -640 0
10.6420924406  -640 0  -640 0  -640 0
10.7902879152  -640 0  -640 0  -640 0
10.9405470721  -640 0  -640 0  -640 0
11.092898649  -640 0  -640 0  -640 0
11.2473717836  -640 0  -640 0  -640 0
11.4039960197  -640 0  -640 0  -640 0
11.5628013121  -640 0  -640 0  -640 0
11.7238180329  -640 0  -640 0  -640 0
11.8870769771  -640 0  -640 0  -640 0
12.0526093687  -640 0  -640 0  -640 0
12.2204468663  -640 0  -640 0  -640 0
12.3906215695  -640 0  -640 0  -640 0
12.5631660247  -640 0  -640 0  -640 0
12.7381132319  -640 0  -640 0  -640 0
12.9154966501  -640 0  -640 0  -640 0
13.0953502048  -640 0  -640 0  -640 0
13.2777082936  -640 0  -640 0  -640 0
13.462605793  -640 0  -640 0  -640 0
13.6500780655  -640 0  -640 0  -640 0
13.8401609657  -640 0  -640 0  -640 0
14.0328908479  -640 0  -640 0  -640 0
14.2283045721  -640 0  -640 0  -640 0
14.4264395122  -640 0  -640 0  -640 0
14.627333562  -640 0  -640 0  -640 0
14.8310251434  -640 0  -640 0  -640 0
15.037553213  -640 0  -640 0  -640 0
15.2469572702  -640 0  -640 0  -640 0
15.4592773642  -640 0  -640 0  -640 0
15.6745541021  -640 0  -640 0  -640 0
15.8928286562  -640 0  -640 0  -640 0
16.1141427725  -640 0  -640 0  -640 0
16.3385387781  -640 0  -640 0  -640 0
16.5660595895  -640 0  -640 0  -640 0
16.7967487209  -640 0  -640 0  -640 0
17.0306502925  -640 0  -640 0  -640 0
17.2678090388  -640 0  -640 0  -640 0
17.5082703174  -640 0  -640 0  -640 0
17.7520801172  -640 0  -640 0  -640 0
17.9992850678  -640 0  -640 0  -640 0
18.2499324482  -640 0  -640 0  -640 0
18.5040701954  -640 0  -640 0  -640 0
18.7617469144  -640 0  -640 0  -640 0
19.0230118867  -640 0  -640 0  -640 0
19.2879150802  -640 0  -640 0  -640 0
19.5565071587  -640 0  -640 0  -640 0
19.8288394913  -640 0  -640 0  -640 0
20.1049641626  -640 0  -640 0  -640 0
20.3849339825  -640 0  -640 0  -640 0
20.6688024963  -640 0  -640 0  -640 0
20.9566239948  -640 0  -640 0  -640 0
21.248453525  -640 0  -640 0  -640 0
21.5443469003  -640 0  -640 0  -640 0
21.8443607115  -640 0  -640 0  -640 0
22.1485523373  -640 0  -640 0  -640 0
22.4569799554  -640 0  -640 0  -640 0
22.7697025538  -640 0  -640 0  -640 0
23.0867799419  -640 0  -640 0  -640 0
23.4082727618  -640 0  -640 0  -640 0
23.7342425002  -640 0  -640 0  -640 0
24.0647515002  -640 0  -640 0  -640 0
24.3998629726  -640 0  -640 0  -640 0
24.7396410089  -640 0  -640 0  -640 0
25.0841505928  -640 0  -640 0  -640 0
25.433457613  -640 0  -640 0  -640 0
25.7876288759  -640 0  -640 0  -640 0
26.146732118  -640 0  -640 0  -640 0
26.5108360191  -640 0  -640 0  -640 0
26.8800102154  -640 0  -640 0  -640 0
27.2543253128  -640 0  -640 0  -640 0
27.6338529005  -640 0  -640 0  -640 0
28.0186655646  -640 0  -640 0  -640 0
28.4088369018  -640 0  -640 0  -640 0
28.804441534  -640 0  -640 0  -640 0
29.2055551218  -640 0  -640 0  -640 0
29.6122543799  -640 0  -640 0  -640 0
30.0246170909  -640 0  -640 0  -640 0
30.4427221206  -640 0  -640 0  -640 0
30.8666494334  -640 0  -640 0  -640 0
31.2964801067  -640 0  -640 0  -640 0
31.7322963473  -640 0  -640 0  -640 0
32.1741815068  -640 0  -640 0  -640 0
32.6222200971  -640 0  -640 0  -640 0
33.0764978074  -640 0  -640 0  -640 0
33.53710152  -640 0  -640 0  -640 0
34.004119327  -640 0  -640 0  -640 0
34.4776405473  -640 0  -640 0  -640 0
34.9577557436  -640 0  -640 0  -640 0
35.4445567397  -640 0  -640 0  -640 0
35.938136638  -640 0  -640 0  -640 0
36.4385898376  -640 0  -640 0  -640 0
36.946012052  -640 0  -640 0  -640 0
37.4605003275  -640 0  -640 0  -640 0
37.9821530619  -640 0  -640 0  -640 0
38.5110700233  -640 0  -640 0  -640 0
39.0473523689  -640 0  -640 0  -640 0
39.5911026647  -640 0  -640 0  -640 0
40.142424905  -640 0  -640 0  -640 0
40.7014245322  -640 0  -640 0  -640 0
41.268208457  -640 0  -640 0  -640 0
41.842885079  -640 0  -640 0  -640 0
42.4255643072  -640 0  -640 0  -640 0
43.0163575811  -640 0  -640 0  -640 0
43.6153778921  -640 0  -640 0  -640 0
44.2227398051  -640 0  -640 0  -640 0
44.8385594802  -640 0  -640 0  -640 0
45.4629546953  -640 0  -640 0  -640 0
46.0960448683  -640 0  -640 0  -640 0
46.7379510799  -640 0  -640 0  -640 0
47.3887960972  -640 0  -640 0  -640 0
48.0487043966  -640 0  -640 0  -640 0
48.7178021879  -640 0  -640 0  -640 0
49.3962174388  -640 0  -640 0  -640 0
50.0840798985  -640 0  -640 0  -640 0
50.7815211233  -640 0  -640 0  -640 0
51.4886745014  -640 0  -640 0  -640 0
52.2056752785  -640 0  -640 0  -640 0
52.9326605836  -640 0  -640 0  -640 0
53.6697694554  -640 0  -640 0  -640 0
54.4171428687  -640 0  -640 0  -640 0
55.1749237613  -640 0  -640 0  -640 0
55.9432570617  -640 0  -640 0  -640 0
56.7222897164  -640 0  -640 0  -640 0
57.5121707184  -640 0  -640 0  -640 0
58.3130511353  -640 0  -640 0  -640 0
59.1250841383  -640 0  -640 0  -640 0
59.9484250319  -640 0  -640 0  -640 0
60.783231283  -640 0  -640 0  -640 0
61.6296625513  -640 0  -640 0  -640 0
62.4878807201  -640 0  -640 0  -640 0
63.3580499266  -640 0  -640 0  -640 0
64.2403365939  -640 0  -640 0  -640 0
65.1349094627  -640 0  -640 0  -640 0
66.0419396233  -640 0  -640 0  -640 0
66.9616005485  -640 0  -640 0  -640 0
67.894068127  -640 0  -640 0  -640 0
68.8395206965  -640 0  -640 0  -640 0
69.7981390783  -640 0  -640 0  -640 0
70.7701066118  -640 0  -640 0  -640 0
71.7556091894  -640 0  -640 0  -640 0
72.754835292  -640 0  -640 0  -640 0
73.7679760253  -640 0  -640 0  -640 0
74.7952251562  -640 0  -640 0  -640 0
75.83677915  -640 0  -640 0  -640 0
76.8928372076  -640 0  -640 0  -640 0
77.9636013041  -640 0  -640 0  -640 0
79.049276227  -640 0  -640 0  -640 0
80.1500696157  -640 0  -640 0  -640 0
81.2661920009  -640 0  -640 0  -640 0
82.3978568453  -640 0  -640 0  -640 0
83.5452805838  -640 0  -640 0  -640 0
84.7086826656  -640 0  -640 0  -640 0
85.8882855955  -640 0  -640 0  -640 0
87.0843149769  -640 0  -640 0  -640 0
88.2969995549  -640 0  -640 0  -640 0
89.52657126  -640 0  -640 0  -640 0
90.7732652521  -640 0  -640 0  -640 0
92.0373199662  -640 0  -640 0  -640 0
93.3189771573  -640 0  -640 0  -640 0
94.6184819472  -640 0  -640 0  -640 0
95.9360828709  -640 0  -640 0  -640 0
97.2720319245  -640 0  -640 0  -640 0
98.6265846131  -640 0  -640 0  -640 0
100  -640 0  -640 0  -640 0
101.392540756  -640 0  -640 0  -640 0
102.804473209  -640 0  -640 0  -640 0
104.236067398  -640 0  -640 0  -640 0
105.687597118  -640 0  -640 0  -640 0
107.159339982  -640 0  -640 0  -640 0
108.651577465  -640 0  -640 0  -640 0
110.164594963  -640 0  -640 0  -640 0
111.698681847  -640 0  -640 0  -640 0
113.254131515  -640 0  -640 0  -640 0
114.831241454  -640 0  -640 0  -640 0
116.430313292  -640 0  -640 0  -640 0
118.051652857  -640 0  -640 0  -640 0
119.695570236  -640 0  -640 0  -640 0
121.362379834  -640 0  -640 0  -640 0
123.052400436  -640 0  -640 0  -640 0
124.765955263  -640 0  -640 0  -640 0
126.50337204  -640 0  -640 0  -640 0
128.264983053  -640 0  -640 0  -640 0
130.051125217  -640 0  -640 0  -640 0
131.862140139  -640 0  -640 0  -640 0
133.698374182  -640 0  -640 0  -640 0
135.560178533  -640 0  -640 0  -640 0
137.447909268  -640 0  -640 0  -640 0
139.361927422  -640 0  -640 0  -640 0
141.30259906  -640 0  -640 0  -640 0
143.270295341  -640 0  -640 0  -640 0
145.265392595  -640 0  -640 0  -640 0
147.288272391  -640 0  -640 0  -640 0
149.339321612  -640 0  -640 0  -640 0
151.41893253  -640 0  -640 0  -640 0
153.527502878  -640 0  -640 0  -640 0
155.665435927  -640 0  -640 0  -640 0
157.833140565  -640 0  -640 0  -640 0
160.031031374  -640 0  -640 0  -640 0
162.259528708  -640 0  -640 0  -640 0
164.519058775  -640 0  -640 0  -640 0
166.81005372  -640 0  -640 0  -640 0
169.132951703  -640 0  -640 0  -640 0
171.488196987  -640 0  -640 0  -640 0
173.876240022  -640 0  -640 0  -640 0
176.297537529  -640 0  -640 0  -640 0
178.75255259  -640 0  -640 0  -640 0
181.241754737  -640 0  -640 0  -640 0
183.765620039  -640 0  -640 0  -640 0
186.324631193  -640 0  -640 0  -640 0
188.919277621  -640 0  -640 0  -640 0
191.550055557  -640 0  -640 0  -640 0
194.217468149  -640 0  -640 0  -640 0
196.922025548  -640 0  -640 0  -640 0
199.664245011  -640 0  -640 0  -640 0
202.444650998  -640 0  -640 0  -640 0
205.263775271  -640 0  -640 0  -640 0
208.122156999  -640 0  -640 0  -640 0
211.020342857  -640 0  -640 0  -640 0
213.958887134  -640 0  -640 0  -640 0
216.938351839  -640 0  -640 0  -640 0
219.959306803  -640 0  -640 0  -640 0
223.022329797  -640 0  -640 0  -640 0
226.128006634  -640 0  -640 0  -640 0
229.276931287  -640 0  -640 0  -640 0
232.469705999  -640 0  -640 0  -640 0
235.7069414  -640 0  -640 0  -640 0
238.989256623  -640 0  -640 0  -640 0
242.317279424  -640 0  -640 0  -640 0
245.691646298  -640 0  -640 0  -640 0
249.113002607  -640 0  -640 0  -640 0
252.582002696  -640 0  -640 0  -640 0
256.099310026  -640 0  -640 0  -640 0
259.665597293  -640 0  -640 0  -640 0
263.281546565  -640 0  -640 0  -640 0
266.947849403  -640 0  -640 0  -640 0
270.665207003  -640 0  -640 0  -640 0
274.434330323  -640 0  -640 0  -640 0
278.255940221  -640 0  -640 0  -640 0
282.130767594  -640 0  -640 0  -640 0
286.059553518  -640 0  -640 0  -640 0
290.043049386  -640 0  -640 0  -640 0
294.082017059  -640 0  -640 0  -640 0
298.177229002  -640 0  -640 0  -640 0
302.329468441  -640 0  -640 0  -640 0
306.539529506  -640 0  -640 0  -640 0
310.808217387  -640 0  -640 0  -640 0
315.136348487  -640 0  -640 0  -640 0
319.524750576  -640 0  -640 0  -640 0
323.974262953  -640 0  -640 0  -640 0
328.485736603  -640 0  -640 0  -640 0
333.060034362  -640 0  -640 0  -640 0
337.698031083  -640 0  -640 0  -640 0
342.400613797  -640 0  -640 0  -640 0
347.168681893  -640 0  -640 0  -640 0
352.00314728  -640 0  -640 0  -640 0
356.904934568  -640 0  -640 0  -640 0
361.874981241  -640 0  -640 0  -640 0
366.91423784  -640 0  -640 0  -640 0
372.023668141  -640 0  -640 0  -640 0
377.204249342  -640 0  -640 0  -640 0
382.456972247  -640 0  -640 0  -640 0
387.782841459  -640 0  -640 0  -640 0
393.182875571  -640 0  -640 0  -640 0
398.658107358  -640 0  -640 0  -640 0
404.20958398  -640 0  -640 0  -640 0
409.838367176  -640 0  -640 0  -640 0
415.545533472  -640 0  -640 0  -640 0
421.332174385  -640 0  -640 0  -640 0
427.199396631  -640 0  -640 0  -640 0
433.148322338  -640 0  -640 0  -640 0
439.18008926  -640 0  -640 0  -640 0
445.295850994  -640 0  -640 0  -640 0
451.496777204  -640 0  -640 0  -640 0
457.784053838  -640 0  -640 0  -640 0
464.158883361  -640 0  -640 0  -640 0
470.622484984  -640 0  -640 0  -640 0
477.176094894  -640 0  -640 0  -640 0
483.820966493  -640 0  -640 0  -640 0
490.558370637  -640 0  -640 0  -640 0
497.389595879  -640 0  -640 0  -640 0
504.315948717  -640 0  -640 0  -640 0
511.338753841  -640 0  -640 0  -640 0
518.459354389  -640 0  -640 0  -640 0
525.679112202  -640 0  -640 0  -640 0
532.999408084  -640 0  -640 0  -640 0
540.421642071  -640 0  -640 0  -640 0
547.94723369  -640 0  -640 0  -640 0
555.57762224  -640 0  -640 0  -640 0
563.31426706  -640 0  -640 0  -640 0
571.158647813  -640 0  -640 0  -640 0
579.112264764  -640 0  -640 0  -640 0
587.176639073  -640 0  -640 0  -640 0
595.353313081  -640 0  -640 0  -640 0
603.643850608  -640 0  -640 0  -640 0
612.049837248  -640 0  -640 0  -640 0
620.572880678  -640 0  -640 0  -640 0
629.214610961  -640 0  -640 0  -640 0
637.976680861  -640 0  -640 0  -640 0
646.860766155  -640 0  -640 0  -640 0
655.868565957  -640 0  -640 0  -640 0
665.001803043  -640 0  -640 0  -640 0
674.262224178  -640 0  -640 0  -640 0
683.651600451  -640 0  -640 0  -640 0
693.171727616  -640 0  -640 0  -640 0
702.824426431  -640 0  -640 0  -640 0
712.611543011  -640 0  -640 0  -640 0
722.534949179  -640 0  -640 0  -640 0
732.596542822  -640 0  -640 0  -640 0
742.798248256  -640 0  -640 0  -640 0
753.142016597  -640 0  -640 0  -640 0
763.629826128  -640 0  -640 0  -640 0
774.263682681  -640 0  -640 0  -640 0
785.04562002  -640 0  -640 0  -640 0
795.977700231  -640 0  -640 0  -640 0
807.062014115  -640 0  -640 0  -640 0
818.300681587  -640 0  -640 0  -640 0
829.695852083  -640 0  -640 0  -640 0
841.249704974  -640 0  -640 0  -640 0
852.964449974  -640 0  -640 0  -640 0
864.842327573  -640 0  -640 0  -640 0
876.885609459  -640 0  -640 0  -640 0
889.096598953  -640 0  -640 0  -640 0
901.477631452  -640 0  -640 0  -640 0
914.031074876  -640 0  -640 0  -640 0
926.759330115  -640 0  -640 0  -640 0
939.664831495  -640 0  -640 0  -640 0
952.750047243  -640 0  -640 0  -640 0
966.017479952  -640 0  -640 0  -640 0
979.46966707  -640 0  -640 0  -640 0
993.109181375  -640 0  -640 0  -640 0
1006.93863148  -640 0  -640 0  -640 0
1020.96066231  -640 0  -640 0  -640 0
1035.17795563  -640 0  -640 0  -640 0
1049.59323056  -640 0  -640 0  -640 0
1064.20924406  -640 0  -640 0  -640 0
1079.02879152  -640 0  -640 0  -640 0
1094.05470721  -640 0  -640 0  -640 0
1109.2898649  -640 0  -640 0  -640 0
1124.73717836  -640 0  -640 0  -640 0
1140.39960197  -640 0  -640 0  -640 0
1156.28013121  -640 0  -640 0  -640 0
1172.38180329  -640 0  -640 0  -640 0
1188.70769771  -640 0  -640 0  -640 0
1205.26093687  -640 0  -640 0  -640 0
1222.04468663  -640 0  -640 0  -640 0
1239.06215695  -640 0  -640 0  -640 0
1256.31660247  -640 0  -640 0  -640 0
1273.81132319  -640 0  -640 0  -640 0
1291.54966501  -640 0  -640 0  -640 0
1309.53502048  -640 0  -640 0  -640 0
1327.77082936  -640 0  -640 0  -640 0
1346.2605793  -640 0  -640 0  -640 0
1365.00780655  -640 0  -640 0  -640 0
1384.01609657  -640 0  -640 0  -640 0
1403.28908479  -640 0  -640 0  -640 0
1422.83045721  -640 0  -640 0  -640 0
1442.64395122  -640 0  -640 0  -640 0
1462.7333562  -640 0  -640 0  -640 0
1483.10251434  -640 0  -640 0  -640 0
1503.7553213  -640 0  -640 0  -640 0
1524.69572702  -640 0  -640 0  -640 0
1545.92773642  -640 0  -640 0  -640 0
1567.45541021  -640 0  -640 0  -640 0
1589.28286562  -640 0  -640 0  -640 0
1611.41427725  -640 0  -640 0  -640 0
1633.85387781  -640 0  -640 0  -640 0
1656.60595895  -640 0  -640 0  -640 0
1679.67487209  -640 0  -640 0  -640 0
1703.06502925  -640 0  -640 0  -640 0
1726.78090388  -640 0  -640 0  -640 0
1750.82703174  -640 0  -640 0  -640 0
1775.20801172  -640 0  -640 0  -640 0
1799.92850678  -640 0  -640 0  -640 0
1824.99324482  -640 0  -640 0  -640 0
1850.40701954  -640 0  -640 0  -640 0
1876.17469144  -640 0  -640 0  -640 0
1902.30118867  -640 0  -640 0  -640 0
1928.79150802  -640 0  -640 0  -640 0
1955.65071587  -640 0  -640 0  -640 0
1982.88394913  -640 0  -640 0  -640 0
2010.49641626  -640 0  -640 0  -640 0
2038.49339825  -640 0  -640 0  -640 0
2066.88024963  -640 0  -640 0  -640 0
2095.66239948  -640 0  -640 0  -640 0
2124.8453525  -640 0  -640 0  -640 0
2154.43469003  -640 0  -640 0  -640 0
2184.43607115  -640 0  -640 0  -640 0
2214.85523373  -640 0  -640 0  -640 0
2245.69799554  -640 0  -640 0  -640 0
2276.97025538  -640 0  -640 0  -640 0
2308.67799419  -640 0  -640 0  -640 0
2340.82727618  -640 0  -640 0  -640 0
2373.42425002  -640 0  -640 0  -640 0
2406.47515002  -640 0  -640 0  -640 0
2439.98629726  -640 0  -640 0  -640 0
2473.96410089  -640 0  -640 0  -640 0
2508.41505928  -640 0  -640 0  -640 0
2543.3457613  -640 0  -640 0  -640 0
2578.76288759  -640 0  -640 0  -640 0
2614.6732118  -640 0  -640 0  -640 0
2651.08360191  -640 0  -640 0  -640 0
2688.00102154  -640 0  -640 0  -640 0
2725.43253128  -640 0  -640 0  -640 0
2763.38529005  -640 0  -640 0  -640 0
2801.86655646  -640 0  -640 0  -640 0
2840.88369018  -640 0  -640 0  -640 0
2880.4441534  -640 0  -640 0  -640 0
2920.55551218  -640 0  -640 0  -640 0
2961.22543799  -640 0  -640 0  -640 0
3002.46170909  -640 0  -640 0  -640 0
3044.27221206  -640 0  -640 0  -640 0
3086.66494334  -640 0  -640 0  -640 0
3129.64801067  -640 0  -640 0  -640 0
3173.22963473  -640 0  -640 0  -640 0
3217.41815068  -640 0  -640 0  -640 0
3262.22200971  -640 0  -640 0  -640 0
3307.64978074  -640 0  -640 0  -640 0
3353.710152  -640 0  -640 0  -640 0
3400.4119327  -640 0  -640 0  -640 0
3447.76405473  -640 0  -640 0  -640 0
3495.77557436  -640 0  -640 0  -640 0
3544.45567397  -640 0  -640 0  -640 0
3593.8136638  -640 0  -640 0  -640 0
3643.85898376  -640 0  -640 0  -640 0
3694.6012052  -640 0  -640 0  -640 0
3746.05003275  -640 0  -640 0  -640 0
3798.21530619  -640 0  -640 0  -640 0
3851.10700233  -640 0  -640 0  -640 0
3904.73523689  -640 0  -640 0  -640 0
3959.11026647  -640 0  -640 0  -640 0
4014.2424905  -640 0  -640 0  -640 0
4070.14245322  -640 0  -640 0  -640 0
4126.8208457  -640 0  -640 0  -640 0
4184.2885079  -640 0  -640 0  -640 0
4242.55643072  -640 0  -640 0  -640 0
4301.63575811  -640 0  -640 0  -640 0
4361.53778921  -640 0  -640 0  -640 0
4422.27398051  -640 0  -640 0  -640 0
4483.85594802  -640 0  -640 0  -640 0
4546.29546953  -640 0  -640 0  -640 0
4609.60448683  -640 0  -640 0  -640 0
4673.79510799  -640 0  -640 0  -640 0
4738.87960972  -640 0  -640 0  -640 0
4804.87043966  -640 0  -640 0  -640 0
4871.78021879  -640 0  -640 0  -640 0
4939.62174388  -640 0  -640 0  -640 0
5008.40798985  -640 0  -640 0  -640 0
5078.15211233  -640 0  -640 0  -640 0
5148.86745014  -640 0  -640 0  -640 0
5220.56752785  -640 0  -640 0  -640 0
5293.26605836  -640 0  -640 0  -640 0
5366.97694554  -640 0  -640 0  -640 0
5441.71428687  -640 0  -640 0  -640 0
5517.49237613  -640 0  -640 0  -640 0
5594.32570617  -640 0  -640 0  -640 0
5672.22897164  -640 0  -640 0  -640 0
5751.21707184  -640 0  -640 0  -640 0
5831.30511353  -640 0  -640 0  -640 0
5912.50841383  -640 0  -640 0  -640 0
5994.84250319  -640 0  -640 0  -640 0
6078.3231283  -640 0  -640 0  -640 0
6162.96625513  -640 0  -640 0  -640 0
6248.78807201  -640 0  -640 0  -640 0
6335.80499266  -640 0  -640 0  -640 0
6424.03365939  -640 0  -640 0  -640 0
6513.49094627  -640 0  -640 0  -640 0
6604.19396233  -640 0  -640 0  -640 0
6696.16005485  -640 0  -640 0  -640 0
6789.4068127  -640 0  -640 0  -640 0
6883.95206965  -640 0  -640 0  -640 0
6979.81390783  -640 0  -640 0  -640 0
