%time sig_1 sig_2 sig_3
0.001138 0.282052047889 -0.0157827817962 0
0.001139 -9.67816742835e-05 -0.0148009116964 1
0.00114 0.220074137087 -0.0140192911153 0
0.001141 0.235556082361 -0.0125045594311 1
0.001142 -0.271908415693 -0.0125400835879 0
0.001143 0.460997798178 -0.011869357253 1
0.001144 -0.37854146767 -0.0115367805004 0
0.001145 0.195734664116 -0.0120370257151 1
0.001146 0.0209602509152 -0.0112829965513 0
0.001147 -0.183185915735 -0.011720376281 1
0.001148 0.200123298459 -0.011593921896 0
0.001149 -0.0488583280808 -0.0110475786047 1
0.00115 -0.235852907116 -0.0118700275465 0
0.001151 -0.00429602529369 -0.0125477669046 0
0.001152 0.203485233044 -0.0118453622774 0
0.001153 -0.406538539216 -0.0124070817524 1
0.001154 0.236459555377 -0.0128620154285 0
0.001155 0.107349462549 -0.0117047288402 1
0.001156 0.115377281165 -0.0109338908172 0
0.001157 0.0698017349597 -0.0102854711888 1
0.001158 0.354332966737 -0.00889276252764 0
0.001159 0.764646515611 -0.00533269421598 1
0.00116 -0.0489786658171 -0.00305799722207 0
0.001161 0.238662502564 -0.0024448003257 0
0.001162 0.0925367446404 -0.00139225274606 0
0.001163 0.514200165238 0.000516618359231 1
0.001164 0.260282748666 0.00293887244735 0
0.001165 0.0353402734303 0.00384628336614 1
0.001166 -0.434434629752 0.00257232680966 0
0.001167 0.364341827781 0.0023367016103 1
0.001168 0.191777475853 0.00406369449174 0
0.001169 0.0798209991332 0.00488882110824 1
0.00117 -0.273655948074 0.00425115656991 0
0.001171 0.133704416851 0.0037862356552 1
0.001172 -0.190085874717 0.00358594768435 0
0.001173 -0.327201022664 0.00194347178415 1
0.001174 -0.0458276549731 0.000763064795474 0
0.001175 -0.0172497155198 0.000560742528362 1
0.001176 -0.179085743416 -5.76440375923e-05 1
0.001177 0.682092182547 0.00151800942312 1
0.001178 -0.16195318958 0.0031374487092 0
0.001179 0.317569043411 0.00360514784059 1
0.00118 0.541903725377 0.00627422421431 0
0.001181 -0.146486627152 0.00747327462384 1
0.001182 -0.110898396775 0.00662039914157 0
0.001183 -0.00102462326736 0.00622841685808 1
0.001184 0.145950646952 0.00664327776812 0
0.001185 -0.0952771137134 0.00676036458353 1
0.001186 -0.0887782547556 0.00614160485768 1
0.001187 -0.391197714615 0.00459997022504 1
0.001188 0.44478140241 0.00473896920148 0
0.001189 0.0675195324344 0.00631368711094 1
0.00119 0.325530858028 0.0075050783979 0
0.001191 0.394506031988 0.00971304866041 1
0.001192 -0.133856182553 0.0104685021009 0
0.001193 0.0234768055522 0.0100572515043 1
0.001194 -0.476358746943 0.00857594301728 0
0.001195 0.252797329559 0.00782208817647 1
0.001196 0.224174275236 0.00926685217659 1
0.001197 -0.25561531954 0.00911034355967 1
0.001198 0.328325079277 0.00928098992852 0
0.001199 -0.260175190077 0.0094362870599 1
0.0012 -0.00607872390516 0.00854334105215 0
0.001201 0.0504918473488 0.00862892074298 1
0.001202 -0.114639851965 0.00837397766222 0
0.001203 0.571480496151 0.0097522396826 1
0.001204 0.0364586387824 0.0115950722444 0
0.001205 -0.236867106247 0.0108948164063 1
0.001206 -0.342318836231 0.00901270876955 0
0.001207 -0.399209144731 0.0066339744072 1
0.001208 0.439311530009 0.00671801325982 0
0.001209 0.111501644367 0.00840094626975 1
0.00121 -0.0146658259245 0.008651592834 0
0.001211 -0.277481299026 0.00768247059881 0
0.001212 0.419144134112 0.00807800452792 0
0.001213 0.42159089905 0.0106603831507 1
0.001214 0.138117068812 0.0123464794003 0
0.001215 0.347381576318 0.0137896094325 1
0.001216 0.22002606893 0.0154802192436 0
0.001217 -0.169998790879 0.0155399318939 1
0.001218 0.175464720049 0.0154597153528 0
0.001219 0.571668366747 0.0177027203053 1
0.00122 0.439995920529 0.0207601228127 0
0.001221 0.0437859690384 0.0221451774667 1
0.001222 0.494873628287 0.0236934202985 0
0.001223 0.0292139568689 0.0251863297422 0
0.001224 0.049658696727 0.0252755847116 0
0.001225 0.352311767159 0.0263761434781 1
0.001226 -0.188787225481 0.0267230549253 0
0.001227 0.196627435195 0.026580228467 1
0.001228 -0.0268650437325 0.026945397037 0
0.001229 -0.173689527318 0.0261485367576 1
0.00123 0.296361562463 0.0263689338223 0
0.001231 -0.517902522574 0.0255099600177 1
0.001232 0.26168238916 0.0245477597642 1
0.001233 0.582855195001 0.0270388885987 1
0.001234 0.713072969913 0.0309280584662 0
0.001235 -0.0209221383477 0.0329019864336 1
0.001236 -0.296884356593 0.0317006128326 0
0.001237 0.14997735942 0.0310419792233 1
0.001238 -0.334238658749 0.0302704864871 0
0.001239 0.0721838922597 0.0292601960031 1
0.00124 0.0745276917276 0.0295363891177 0
0.001241 0.172244118096 0.0301242163028 1
0.001242 -0.800267916339 0.0279687170194 0
0.001243 -0.138859006354 0.0248524202814 1
0.001244 -0.0920837317447 0.023973501116 0
0.001245 -0.112348320033 0.0231831120146 1
0.001246 0.190536173013 0.0232827695271 0
0.001247 -0.183167623622 0.0231600141995 1
0.001248 0.188828552899 0.0230326799049 0
0.001249 0.388209679397 0.0246955563001 0
0.00125 0.00603010748088 0.0257755375008 0
0.001251 0.196369188812 0.026247957015 1
0.001252 -0.226258845725 0.025989945677 0
0.001253 0.0987621409801 0.0254278691368 1
0.001254 0.727753750404 0.0278570458916 0
0.001255 0.00864807674395 0.0299887924013 1
0.001256 0.0295049226795 0.0299204431696 0
0.001257 0.0385889713023 0.029946289559 1
0.001258 0.0742486168003 0.0301121003004 1
0.001259 -0.0954443437666 0.02985711312 1
0.00126 0.11462200142 0.0297301625608 0
0.001261 0.00294563460155 0.0299121403618 1
0.001262 0.000658187880073 0.0297360717191 0
0.001263 -0.118222002686 0.0291816386561 1
0.001264 0.340789377386 0.0296958854881 0
0.001265 0.426616748699 0.0319132122473 1
0.001266 0.684549217448 0.0351932220026 1
0.001267 0.016524877645 0.0371683805504 1
0.001268 0.0531965165368 0.0371539263568 0
0.001269 -0.559537658575 0.035335476569 1
0.00127 -0.448239124531 0.0319580436022 0
0.001271 -0.190104597863 0.0297587386637 1
0.001272 0.202050617205 0.0296097565618 0
0.001273 0.281459368939 0.0309385299302 1
0.001274 -0.0163760070873 0.0315749220708 0
0.001275 -0.0123218102718 0.0312872777933 1
0.001276 0.213123717778 0.0317201718499 0
0.001277 -0.0303095238462 0.0320940213779 0
0.001278 0.151779696293 0.0322734149143 0
0.001279 -0.111100003126 0.0321986689146 1
0.00128 0.262641616367 0.032471583344 0
0.001281 0.375184178429 0.0342657107823 1
0.001282 -0.242137035308 0.0344677581486 0
0.001283 0.360914334311 0.0346238503489 1
0.001284 -0.226509953384 0.0348279050401 0
0.001285 0.599756577602 0.035778676774 1
0.001286 -0.539337680775 0.0357437938681 1
0.001287 0.172818669473 0.0343720649678 1
0.001288 0.293345432507 0.0356166865384 0
0.001289 0.220350022396 0.0370023689146 1
0.00129 -0.00420729347956 0.0374475101308 0
0.001291 0.316996084154 0.0381925348879 1
0.001292 -0.206762531865 0.038298540007 0
0.001293 0.137222763953 0.0378408753551 1
0.001294 -0.115760228051 0.0376710741145 0
0.001295 -0.366863863776 0.0359236611336 0
0.001296 0.179279963821 0.0351111863764 0
0.001297 -0.058724973512 0.0352688157507 1
0.001298 -0.031875451226 0.0347641710052 0
0.001299 -0.0731616576425 0.0342174749634 1
0.0013 -0.357045631876 0.0326558501563 0
0.001301 0.106048302091 0.0316652480992 1
0.001302 -0.756815486072 0.0294288698626 0
0.001303 -0.234408352463 0.0261402727233 1
0.001304 0.0802004914173 0.0254936018389 0
0.001305 -0.014929553476 0.0255383349802 1
0.001306 -0.798957415469 0.0228294816803 0
0.001307 0.158512476247 0.0206807730675 0
0.001308 0.101810706829 0.0213665070407 0
0.001309 -0.246457005201 0.0207796811372 1
0.00131 0.148807126015 0.0203437120442 0
0.001311 0.0500910326066 0.0208391891384 1
0.001312 -0.25756269891 0.0200589125 1
0.001313 0.106396752706 0.0194598587924 1
0.001314 0.10325294207 0.0199945430743 0
0.001315 -0.581669875775 0.0183710229696 1
0.001316 -0.221552735922 0.0157404603281 0
0.001317 -0.276635729742 0.0140816661309 0
0.001318 -0.433888683052 0.0117682778613 0
0.001319 0.343847653675 0.0114125808096 1
0.00132 0.302238050485 0.0133644794808 0
0.001321 0.417844017524 0.0155358908246 1
0.001322 -0.57109983968 0.0149586221217 0
0.001323 0.197788213891 0.0136958085119 1
0.001324 -0.257909250167 0.0134217404135 0
0.001325 0.0997204604718 0.0128422648679 1
0.001326 -0.534031196483 0.0114016728736 0
0.001327 -0.632315172017 0.00767754854888 1
0.001328 -0.601694364247 0.00376484591291 1
0.001329 -0.421290604507 0.000537527545491 1
0.00133 0.406408845681 0.000487554730343 0
0.001331 -0.327891908517 0.000730396656192 1
0.001332 -0.138400433074 -0.000734491075577 0
0.001333 -0.228991039994 -0.00188047028496 1
0.001334 0.112413643468 -0.00223378366747 0
0.001335 0.019109845548 -0.00180789313844 1
0.001336 -0.235106336544 -0.00247301725112 0
0.001337 -0.00212088526117 -0.00320046477891 1
0.001338 0.0445702024472 -0.0030474778253 0
0.001339 0.0309863397099 -0.00279176542384 0
0.00134 -0.233825940205 -0.00340952290077 0
0.001341 -0.342643831628 -0.0051935288169 1
0.001342 -0.285032997141 -0.00712672850111 0
0.001343 0.569605096128 -0.00619088038329 1
0.001344 0.0671326220087 -0.00415799788578 1
0.001345 -0.0448623643472 -0.00406220926552 1
0.001346 0.338000742566 -0.0031187283093 0
0.001347 0.167187624778 -0.00151706846069 1
0.001348 -0.307442944863 -0.00194681144423 0
0.001349 0.062388454676 -0.002702067945 1
0.00135 -0.534210036477 -0.00416277262748 0
0.001351 -0.269498265466 -0.00665371572415 1
0.001352 -0.018039716675 -0.00751253833678 0
0.001353 0.210123282691 -0.00686392502523 0
0.001354 -0.0267062612412 -0.00624651579354 0
0.001355 0.450167507176 -0.00488121425924 1
0.001356 -0.584528790781 -0.00527142721687 0
0.001357 -0.0872970773204 -0.00734240291252 1
0.001358 0.0627206841563 -0.00737338093032 0
0.001359 -0.178117057776 -0.00768859075036 1
0.00136 0.214799579997 -0.00752555256715 0
0.001361 0.357051822679 -0.00568751831514 1
0.001362 0.113589281913 -0.00417796235688 1
0.001363 0.016971069568 -0.00374291075902 1
0.001364 0.16536027493 -0.00314845009799 0
0.001365 0.170424413907 -0.00207713472745 1
0.001366 0.525346712744 0.000114859402361 0
0.001367 -0.183671312483 0.00118418326683 1
0.001368 0.555434102477 0.0023410357147 0
0.001369 -0.370315525606 0.00290611845485 0
0.00137 0.179618882455 0.00229070099187 0
0.001371 -0.0356794569684 0.0027271360336 1
0.001372 0.119760124636 0.00297337455925 0
0.001373 0.17129474022 0.00386626302928 1
0.001374 0.0616683260227 0.00457162966504 0
0.001375 0.300569058788 0.00567743359019 1
0.001376 -0.311990197194 0.00560610474454 0
0.001377 -0.116504595558 0.00422905059975 1
0.001378 -0.432941075842 0.00248183325153 0
0.001379 0.165910560392 0.00163001439555 1
0.00138 0.203195003424 0.00277575259801 0
0.001381 -0.379551051371 0.00220606289839 1
0.001382 -0.0531024777675 0.000837280803486 0
0.001383 0.187541753521 0.00125306722254 0
0.001384 -0.0159937226398 0.00178246485084 0
0.001385 -0.416385319992 0.000417195589856 1
0.001386 0.208566393191 -0.000236255264656 0
0.001387 -0.061020876455 0.000227300778142 1
0.001388 -0.290665218131 -0.000875517240901 0
0.001389 0.542486192723 -8.13920977534e-05 1
0.00139 0.201232473824 0.00224826158016 0
0.001391 0.0989820069416 0.00317437746445 1
0.001392 -0.110912337313 0.00311713186671 0
0.001393 -0.296421602886 0.00182193800699 1
0.001394 -0.446676924174 -0.000516675469715 1
0.001395 0.387370121405 -0.000699173583151 1
0.001396 -0.0040473226533 0.000505678388442 0
0.001397 -0.384670700389 -0.000714858139498 1
0.001398 -0.210981086262 -0.00257581546053 0
0.001399 -0.112610352129 -0.00357309058807 1
0.0014 -0.25844548988 -0.00471276610887 0
0.001401 0.34893029478 -0.00439987151513 1
0.001402 -0.104381491954 -0.0036064462038 0
0.001403 -0.0289560941246 -0.00400143771245 1
0.001404 0.0794219214776 -0.00381832812108 1
0.001405 -0.0884898808543 -0.00382281061034 1
0.001406 0.125915046145 -0.00368165999628 0
0.001407 0.0401926062019 -0.00313839159199 1
0.001408 -0.0435896606347 -0.00312937299008 0
0.001409 0.492190008592 -0.00170486622214 0
0.00141 -0.203692878753 -0.000790685750717 0
0.001411 -0.316347946134 -0.00241437319611 1
0.001412 0.0227275032529 -0.00331879773473 0
0.001413 -0.036289594039 -0.00334048355035 1
0.001414 -0.366858016065 -0.00458211952893 1
0.001415 0.497973759407 -0.00414279713877 1
0.001416 -0.0598314392115 -0.0027446947505 0
0.001417 0.0762743242719 -0.00267600826282 1
0.001418 0.0524671413294 -0.00225606046938 0
0.001419 0.642567625379 -6.52517349308e-05 0
0.00142 -0.246209520973 0.00117645303223 0
0.001421 0.118291858707 0.000768477664201 1
0.001422 -0.257313616724 0.000328282357299 0
0.001423 -0.0835702993672 -0.000741338395405 1
0.001424 0.258696957897 -0.000188241410431 1
0.001425 0.166475659183 0.00114447366766 1
0.001426 0.468383138695 0.00312552680104 0
0.001427 -0.163037235192 0.00406221828114 1
0.001428 -0.765712938559 0.0011281575118 0
0.001429 0.356560774065 -0.00016027262243 0
0.00143 0.348599443326 0.0020491195485 0
0.001431 -0.314425065243 0.00214331061582 1
0.001432 -0.181422894218 0.000577012163029 0
0.001433 0.0360961727684 0.000118270507623 1
0.001434 0.112935332235 0.000584259725077 0
0.001435 -0.214556894721 0.000262346479093 1
0.001436 0.181280767255 0.000156490625932 0
0.001437 0.484069850384 0.00223922487615 1
0.001438 0.4136180414 0.00503653708188 1
0.001439 0.381925793918 0.0074964382473 1
0.00144 -0.264868714245 0.00781607821961 0
0.001441 -0.0712830891436 0.00671437741093 1
0.001442 -0.182134800213 0.00587867937675 0
0.001443 -0.468982128507 0.00380272020306 0
0.001444 0.791680165016 0.00478951268816 0
0.001445 -0.0724463909888 0.00701197675632 1
0.001446 0.176232631627 0.00729309015433 0
0.001447 -0.308000187557 0.00683474626155 1
0.001448 -0.463351177564 0.00437625408322 0
0.001449 0.177090927035 0.00345234670841 1
0.00145 -0.323175949863 0.00297322055897 0
0.001451 0.49258799422 0.00348515460897 1
0.001452 -0.306871824595 0.00404494266485 1
0.001453 -0.748113370571 0.00071565307347 1
0.001454 0.0537794618663 -0.00146331239223 0
0.001455 0.121706347906 -0.000904568544088 1
0.001456 -0.167498072151 -0.00104231118552 0
0.001457 -0.433673124697 -0.00291850293654 1
0.001458 -0.395436504643 -0.00549679023389 0
0.001459 -0.637163382242 -0.0086962098279 1
0.00146 -0.0831320517378 -0.0108975291254 0
0.001461 -0.407641371829 -0.0123662539773 1
0.001462 -0.109693458027 -0.0139089632488 1
0.001463 -0.502559779301 -0.0157392708469 1
0.001464 -0.0873794695019 -0.017488232377 0
0.001465 -0.23041953835 -0.0183739629959 1
0.001466 0.557459363682 -0.0172346692657 0
0.001467 0.147473663036 -0.0149190429815 1
0.001468 -0.15817880853 -0.0148591233194 0
0.001469 -0.0836732095393 -0.0155234740978 1
0.00147 -0.0943652840816 -0.015983815452 0
0.001471 0.0854904238563 -0.015911494576 1
0.001472 0.0899433654997 -0.0152624173396 0
0.001473 -0.540946304762 -0.016579251308 1
0.001474 -0.223268260048 -0.0188687390245 0
0.001475 -0.182156619528 -0.0200202454997 0
0.001476 0.494503998587 -0.0189166533928 0
0.001477 0.338808773061 -0.0161884382133 1
0.001478 0.302830816025 -0.0140775844795 0
0.001479 0.0571614233243 -0.0128620022971 1
0.00148 -0.0490775885834 -0.0127561244624 0
0.001481 -0.0450548272157 -0.0129710259416 1
0.001482 0.162582148213 -0.0125217151652 0
0.001483 -0.105011054566 -0.0122629868027 0
0.001484 -0.444061336166 -0.0139057371209 0
0.001485 0.156316551458 -0.0147197842949 1
0.001486 0.156112477242 -0.0136491359621 1
0.001487 0.0342164687687 -0.0129675810609 0
0.001488 0.0523497620011 -0.0126152543784 1
0.001489 0.0689881940389 -0.0121562380086 0
0.00149 0.38791715517 -0.0106491821796 1
0.001491 -0.358164316041 -0.010489302371 0
0.001492 0.273650457608 -0.0106882791532 1
0.001493 0.0541697068903 -0.00959468093432 0
0.001494 -0.201391160677 -0.00999564594498 1
0.001495 0.674209831707 -0.00845228639289 0
0.001496 0.259514211078 -0.00547515146314 1
0.001497 -0.327951244473 -0.00565518575884 0
0.001498 0.538871366754 -0.00495921453022 1
0.001499 0.139200764292 -0.00280459737029 1
0.0015 0.111481045533 -0.00200195700225 1
0.001501 -0.0418453074716 -0.0017713357304 0
0.001502 0.108400348711 -0.00155180694118 1
0.001503 0.480595048778 0.000302501481422 0
0.001504 0.227841333348 0.00251925520497 1
0.001505 0.131337091837 0.00362833428488 0
0.001506 -0.622858575918 0.00206628383098 0
0.001507 -0.277757760223 -0.00076716712983 0
0.001508 0.106354338638 -0.00129915531646 1
0.001509 -0.417359348147 -0.00226500921645 0
0.00151 -0.497669050354 -0.00511646612231 1
0.001511 0.373631829591 -0.00547287315335 0
0.001512 -0.178237614416 -0.00482666716221 1
0.001513 -0.393766592853 -0.00658781173455 1
0.001514 -0.664580827577 -0.00986103264685 1
0.001515 -0.147966072324 -0.0123439649609 0
0.001516 0.287611798265 -0.0118293123837 0
0.001517 -0.120139690025 -0.011230737954 1
0.001518 -0.494617381989 -0.0130856620316 0
0.001519 0.193455116615 -0.0139468660006 1
0.00152 -0.191861361057 -0.0138545184447 0
0.001521 0.119616958891 -0.0139939922512 1
0.001522 -0.244262713497 -0.0142967006053 0
0.001523 -0.348409618606 -0.01606325703 1
0.001524 -0.496992044722 -0.0186102346979 0
0.001525 0.0578789288296 -0.0198688635844 0
0.001526 0.0728108619524 -0.0193351265305 0
0.001527 0.38463586725 -0.0177814102075 1
0.001528 0.552733830339 -0.014734424943 0
0.001529 -0.814901345313 -0.0154631799085 1
0.00153 0.334628246494 -0.016870423337 1
0.001531 0.0502871520935 -0.0155592949838 1
0.001532 -0.0833455081908 -0.015565369854 0
0.001533 -0.56044314008 -0.0174840636843 1
0.001534 -0.044624159992 -0.019269474025 0
0.001535 0.314129435327 -0.0183047553091 0
0.001536 -0.308541489805 -0.0181726032588 0
0.001537 -0.101658965787 -0.0193434259149 1
0.001538 0.233913720736 -0.0188080788613 1
0.001539 -0.0862704271133 -0.0182278918412 1
0.00154 0.234918770491 -0.0176481912586 0
0.001541 -0.0912707917213 -0.0170877815468 0
0.001542 -0.493270128326 -0.018811390432 1
0.001543 -0.31401809791 -0.0212217932371 0
0.001544 -0.186421942898 -0.0226561254459 1
0.001545 0.161454579978 -0.0225924102625 0
0.001546 -0.278228168864 -0.0228166086711 1
0.001547 0.0683013331622 -0.0233311358608 0
0.001548 0.382397394364 -0.0217735235826 1
0.001549 0.555643157623 -0.0186994327335 0
0.00155 0.0236164082409 -0.0167682102502 0
0.001551 -0.144733440222 -0.0170424911769 0
0.001552 -0.0892119078163 -0.0176684046683 1
0.001553 -0.0630274523115 -0.0180345146945 0
0.001554 -0.310117711393 -0.0190901542124 1
0.001555 -0.221548574251 -0.0206356308749 0
0.001556 0.12927201739 -0.0207953669098 1
0.001557 0.0041648414974 -0.0202472235535 0
0.001558 -0.0767385625931 -0.0203476879468 1
0.001559 0.232979331865 -0.0197309323946 1
0.00156 0.463898679229 -0.0174248970736 1
0.001561 -0.357488109784 -0.0169825043708 0
0.001562 -0.560673150394 -0.0197515894812 1
0.001563 0.14876205432 -0.0209178794497 0
0.001564 -0.253910847081 -0.0211161602942 1
0.001565 0.149552453258 -0.0213107238699 0
0.001566 0.104902454002 -0.0203803538192 1
0.001567 -0.0541579115608 -0.0200937818901 0
0.001568 -0.0941979988367 -0.0204325385378 1
0.001569 -0.408734811309 -0.0218796209898 0
0.00157 -0.286160966581 -0.0239188204136 0
0.001571 -0.249748675722 -0.0254473418362 0
0.001572 -0.257029673589 -0.0268750573106 1
0.001573 0.621738513904 -0.0255645468221 0
0.001574 -0.0830492683702 -0.0237173809036 1
0.001575 0.421303971134 -0.0225094963963 0
0.001576 -0.35309869322 -0.0221549058383 1
0.001577 -0.0708996890161 -0.0233439970221 0
0.001578 -0.151620985897 -0.0238946617164 0
0.001579 -0.482540319248 -0.0257310344912 0
0.00158 0.40199560105 -0.025822114193 1
0.001581 -0.00183050858908 -0.024407158564 0
0.001582 0.214272262307 -0.02358896883 1
0.001583 0.676392882092 -0.0206518750455 0
0.001584 0.149426772934 -0.0179362578891 1
0.001585 -0.199325387356 -0.017980184179 0
0.001586 -0.126216667373 -0.0188870827716 0
0.001587 -0.347053981094 -0.0202509506058 0
0.001588 0.00833938596094 -0.0211848793905 1
0.001589 -0.160110658789 -0.0215274980151 0
0.00159 -0.216186053657 -0.0225711290796 1
0.001591 0.455012035865 -0.0216818104188 1
0.001592 -0.171224929705 -0.0206572548345 1
0.001593 -0.141568348814 -0.0215074595435 0
0.001594 -0.544740417972 -0.0235220975974 1
0.001595 -0.0639537702635 -0.0252810471863 0
0.001596 0.499452421024 -0.0237588245238 1
0.001597 -0.136494856861 -0.02247331715 0
0.001598 -0.284921713315 -0.0236523283619 1
0.001599 -0.0672909291542 -0.0246072251532 0
0.0016 -0.329550406516 -0.0256959070274 1
0.001601 -0.710945969233 -0.0287935391538 0
0.001602 0.474876976512 -0.0293525005957 0
0.001603 -0.423656478674 -0.029008240979 0
0.001604 0.242919994184 -0.0293925698327 1
0.001605 0.12825671026 -0.0280460351255 0
0.001606 -0.0222192566269 -0.0275382853473 1
0.001607 0.14878824434 -0.0269694161507 1
0.001608 -0.112313146618 -0.0266862619675 1
0.001609 -0.300187372797 -0.0278109624889 0
0.00161 -0.043615016715 -0.0287134727994 1
0.001611 -0.0453266894809 -0.0288121692757 0
0.001612 0.390787349419 -0.0275498062361 0
0.001613 -0.344174880831 -0.0272312690236 0
0.001614 0.29437126753 -0.0272166784176 1
0.001615 0.187843394809 -0.0255360288593 0
0.001616 0.526869504307 -0.0231377787895 1
0.001617 -0.017160371181 -0.0213965715336 1
0.001618 0.849932425622 -0.0186545167605 1
0.001619 -0.00102821171619 -0.0158791149149 0
0.00162 0.5430606716 -0.0140821436511 0
0.001621 0.16619017865 -0.0117727408751 0
0.001622 0.0638140310561 -0.0109786856253 1
0.001623 -0.0016403970132 -0.0107152080164 1
0.001624 0.131152135337 -0.010242494327 0
0.001625 0.201178115546 -0.00913756380404 1
0.001626 0.0746165056309 -0.00821660970425 0
0.001627 -0.241893034345 -0.00868901383526 1
0.001628 -0.289477921881 -0.0102987132238 0
0.001629 -0.154849332593 -0.01162573079 1
0.00163 0.0658432928785 -0.0118316579504 0
0.001631 0.509836471786 -0.0099546628854 1
0.001632 -0.213978530405 -0.00896575749658 0
0.001633 -0.108127576005 -0.00991835747728 1
0.001634 0.107810667507 -0.00985722624614 0
0.001635 0.190811536025 -0.00886027416355 1
0.001636 0.0952527943172 -0.00790889466728 0
0.001637 0.462080060955 -0.0061139278673 1
0.001638 0.13604228757 -0.00420246119912 0
0.001639 -0.19462220094 -0.00435959692571 1
0.00164 0.0356703033624 -0.00483008879028 1
0.001641 0.218124442134 -0.00400501279208 1
0.001642 0.289736971496 -0.00238943037032 0
0.001643 0.367435001729 -0.000316363225806 1
0.001644 -0.366549544999 -0.000311608649617 0
0.001645 -0.420753493544 -0.00277529629376 1
0.001646 0.315596870815 -0.00308723787293 0
0.001647 -0.238020719732 -0.00282495151584 1
0.001648 -0.0402768268891 -0.00367881685289 0
0.001649 -0.224915646147 -0.00448629213157 1
0.00165 -0.210572886489 -0.00582203514119 1
0.001651 0.0290934919157 -0.00635391759031 1
0.001652 -0.31281864135 -0.00720267713701 0
0.001653 -0.362659629345 -0.00927299485978 1
0.001654 -0.197199792139 -0.0109682553424 0
0.001655 -0.430251156017 -0.0128645775788 1
0.001656 -0.0567008721107 -0.0143090141369 0
0.001657 0.216567980309 -0.0137187250647 0
0.001658 -0.150000500641 -0.0134243247537 0
0.001659 -0.0999365701077 -0.0141229828 1
0.00166 -0.280785949317 -0.0152268526426 0
0.001661 -0.334571744939 -0.0170586280254 1
0.001662 0.448537655697 -0.0165948679815 1
0.001663 0.110200151427 -0.0147410965554 1
0.001664 -0.1148102864 -0.0146632033889 0
0.001665 0.0290757277992 -0.0148398598416 1
0.001666 -0.0455818795158 -0.014798603468 0
0.001667 0.364221751819 -0.0137080106167 1
0.001668 0.185544226813 -0.0119004186039 0
0.001669 -0.125493222502 -0.0116378152673 0
0.00167 -0.268249595291 -0.0127980273474 0
0.001671 -0.857086737402 -0.0162421433162 1
0.001672 -0.398159531028 -0.0200715329929 0
0.001673 -0.345797075236 -0.0222757038336 1
0.001674 0.400894397462 -0.0219636285293 0
0.001675 -0.0909706709052 -0.0208554543107 1
0.001676 -0.486753717807 -0.0225341166487 0
0.001677 -0.607571275014 -0.0258201306587 1
0.001678 -0.0162803488739 -0.0276121558584 0
0.001679 -0.168162096411 -0.0280168352597 1
0.00168 -0.420568654784 -0.0296851114507 0
0.001681 -0.709318132048 -0.0330377059373 1
0.001682 0.12507691305 -0.0346604737549 0
0.001683 -0.0155763994984 -0.0341004489363 0
0.001684 -0.499982093602 -0.035501462856 0
0.001685 -0.15150376178 -0.0373193925687 1
0.001686 0.492508016164 -0.0360177008345 0
0.001687 0.150271231747 -0.0337790772261 1
0.001688 -0.433863270818 -0.0344556421994 0
0.001689 -0.338664607795 -0.0366591962535 1
0.00169 0.369563247824 -0.0363328141494 0
0.001691 -0.328075657408 -0.0359753143548 1
0.001692 -0.574325226946 -0.0385760802301 0
0.001693 -0.00709568811644 -0.0401553258984 0
0.001694 -0.0779604867447 -0.0401701877091 0
0.001695 -0.640159376101 -0.0421675561434 1
0.001696 -0.0890409689579 -0.0441871153887 0
0.001697 -0.00803244087759 -0.0442143590772 1
0.001698 0.112638974485 -0.0436098201634 0
0.001699 -0.277630817902 -0.0438533835683 0
0.0017 0.607275056974 -0.0425463429025 0
0.001701 0.15123910414 -0.0399043738204 1
0.001702 -0.378964580745 -0.0403676126218 0
0.001703 0.291997017878 -0.0403871307699 1
0.001704 -0.237674268137 -0.03996404017 0
0.001705 -0.303342555962 -0.0414080566684 1
0.001706 0.21317874159 -0.0414310678602 1
0.001707 -0.251271800143 -0.0412908621256 1
0.001708 0.206531279601 -0.0411723527861 0
0.001709 0.462970672225 -0.0388177540407 1
0.00171 -0.146893171575 -0.0375847417672 0
0.001711 0.131204831157 -0.0373984614618 1
0.001712 0.228665489465 -0.0360371906012 0
0.001713 0.159914149829 -0.0345945355491 1
0.001714 -0.0401889741881 -0.0340029026091 0
0.001715 -0.29001631984 -0.034824046896 0
0.001716 0.364472850997 -0.0343727466664 0
0.001717 -0.151184373423 -0.0334894856616 1
0.001718 -0.0370004360137 -0.0338690725249 0
0.001719 -0.072989926316 -0.0340013960736 1
0.00172 -0.244174735862 -0.0347817097464 0
0.001721 -0.10118752127 -0.0356454438479 1
0.001722 0.40003031016 -0.0344862762411 0
0.001723 -0.34875698084 -0.0341096957248 1
0.001724 0.375935247198 -0.0338109337323 0
0.001725 0.324173233464 -0.0314065911756 1
0.001726 0.282247834687 -0.0293107141626 0
0.001727 0.211441835467 -0.0275810116937 1
0.001728 -0.353967528118 -0.0278546132107 0
0.001729 -0.128368259759 -0.0291907026333 1
0.00173 -0.567464262055 -0.0311870426908 1
0.001731 -0.230889270515 -0.0334919492378 1
0.001732 0.543123974896 -0.0323043298772 0
0.001733 -0.00265367032133 -0.0304093714355 1
0.001734 -0.0764593398627 -0.0304666645796 0
0.001735 -0.713607667837 -0.0327501318636 1
0.001736 0.0439402260323 -0.034642234815 0
0.001737 0.288576461949 -0.0333838924492 0
